month,day,hour,minute,ghi_w_m2,cloud_cover,season
12,2,5,45,0.0,0.26,Winter
12,2,6,0,0.0,0.26,Winter
12,2,6,15,0.0,0.26,Winter
12,2,6,30,0.0,0.26,Winter
12,2,6,45,0.0,0.26,Winter
12,2,7,0,0.0,0.26,Winter
12,2,7,15,42.2,0.26,Winter
12,2,7,30,81.68,0.26,Winter
12,2,7,45,127.33,0.26,Winter
12,2,8,0,169.52,0.26,Winter
12,2,8,15,203.72,0.26,Winter
12,2,8,30,233.88,0.26,Winter
12,2,8,45,286.95,0.26,Winter
12,2,9,0,323.93,0.26,Winter
12,2,9,15,335.76,0.26,Winter
12,2,9,30,387.39,0.26,Winter
12,2,9,45,411.91,0.26,Winter
12,2,10,0,423.42,0.26,Winter
12,2,10,15,474.29,0.26,Winter
12,2,10,30,465.94,0.26,Winter
12,2,10,45,517.16,0.26,Winter
12,2,11,0,510.85,0.26,Winter
12,2,11,15,536.63,0.26,Winter
12,2,11,30,523.96,0.26,Winter
12,2,11,45,532.66,0.26,Winter
12,2,12,0,553.03,0.26,Winter
12,2,12,15,543.26,0.26,Winter
12,2,12,30,562.8,0.26,Winter
12,2,12,45,540.15,0.26,Winter
12,2,13,0,547.95,0.26,Winter
12,2,13,15,515.21,0.26,Winter
12,2,13,30,539.37,0.26,Winter
12,2,13,45,495.39,0.26,Winter
12,2,14,0,484.03,0.26,Winter
12,2,14,15,458.21,0.26,Winter
12,2,14,30,449.38,0.26,Winter
12,2,14,45,399.94,0.26,Winter
12,2,15,0,375.34,0.26,Winter
12,2,15,15,338.27,0.26,Winter
12,2,15,30,301.41,0.26,Winter
12,2,15,45,271.1,0.26,Winter
12,2,16,0,248.68,0.26,Winter
12,2,16,15,196.41,0.26,Winter
12,2,16,30,167.09,0.26,Winter
12,2,16,45,126.22,0.26,Winter
12,2,17,0,83.12,0.26,Winter
12,2,17,15,41.08,0.26,Winter
12,2,17,30,0.0,0.26,Winter
12,2,17,45,0.0,0.26,Winter
12,2,18,0,0.0,0.26,Winter
12,2,18,15,0.0,0.26,Winter
12,2,18,30,0.0,0.26,Winter
12,2,18,45,0.0,0.26,Winter
12,2,19,0,0.0,0.26,Winter
12,2,19,15,0.0,0.26,Winter
12,2,19,30,0.0,0.26,Winter
12,2,19,45,0.0,0.26,Winter
12,2,20,0,0.0,0.26,Winter
12,2,20,15,0.0,0.26,Winter
12,2,20,30,0.0,0.26,Winter
12,2,20,45,0.0,0.26,Winter
12,2,21,0,0.0,0.26,Winter
12,2,21,15,0.0,0.26,Winter
12,2,21,30,0.0,0.26,Winter
12,2,21,45,0.0,0.26,Winter
12,2,22,0,0.0,0.26,Winter
12,2,22,15,0.0,0.26,Winter
12,2,22,30,0.0,0.26,Winter
12,2,22,45,0.0,0.26,Winter
12,2,23,0,0.0,0.26,Winter
12,2,23,15,0.0,0.26,Winter
12,2,23,30,0.0,0.26,Winter
12,2,23,45,0.0,0.26,Winter
12,3,0,0,0.0,0.34,Winter
12,3,0,15,0.0,0.34,Winter
12,3,0,30,0.0,0.34,Winter
12,3,0,45,0.0,0.34,Winter
12,3,1,0,0.0,0.34,Winter
12,3,1,15,0.0,0.34,Winter
12,3,1,30,0.0,0.34,Winter
12,3,1,45,0.0,0.34,Winter
12,3,2,0,0.0,0.34,Winter
12,3,2,15,0.0,0.34,Winter
12,3,2,30,0.0,0.34,Winter
12,3,2,45,0.0,0.34,Winter
12,3,3,0,0.0,0.34,Winter
12,3,3,15,0.0,0.34,Winter
12,3,3,30,0.0,0.34,Winter
12,3,3,45,0.0,0.34,Winter
12,3,4,0,0.0,0.34,Winter
12,3,4,15,0.0,0.34,Winter
12,3,4,30,0.0,0.34,Winter
12,3,4,45,0.0,0.34,Winter
12,3,5,0,0.0,0.34,Winter
12,3,5,15,0.0,0.34,Winter
12,3,5,30,0.0,0.34,Winter
12,3,5,45,0.0,0.34,Winter
12,3,6,0,0.0,0.34,Winter
12,3,6,15,0.0,0.34,Winter
12,3,6,30,0.0,0.34,Winter
12,3,6,45,0.0,0.34,Winter
12,3,7,0,0.0,0.34,Winter
12,3,7,15,39.58,0.34,Winter
12,3,7,30,77.19,0.34,Winter
12,3,7,45,112.91,0.34,Winter
12,3,8,0,146.88,0.34,Winter
12,3,8,15,188.71,0.34,Winter
12,3,8,30,231.65,0.34,Winter
12,3,8,45,253.7,0.34,Winter
12,3,9,0,290.75,0.34,Winter
12,3,9,15,323.58,0.34,Winter
12,3,9,30,347.28,0.34,Winter
12,3,9,45,365.06,0.34,Winter
12,3,10,0,417.33,0.34,Winter
12,3,10,15,438.9,0.34,Winter
12,3,10,30,441.59,0.34,Winter
12,3,10,45,448.77,0.34,Winter
12,3,11,0,469.0,0.34,Winter
12,3,11,15,495.55,0.34,Winter
12,3,11,30,511.11,0.34,Winter
12,3,11,45,500.26,0.34,Winter
12,3,12,0,508.56,0.34,Winter
12,3,12,15,528.48,0.34,Winter
12,3,12,30,513.69,0.34,Winter
12,3,12,45,511.57,0.34,Winter
12,3,13,0,485.24,0.34,Winter
12,3,13,15,492.42,0.34,Winter
12,3,13,30,498.9,0.34,Winter
12,3,13,45,472.3,0.34,Winter
12,3,14,0,461.34,0.34,Winter
12,3,14,15,437.5,0.34,Winter
12,3,14,30,404.42,0.34,Winter
12,3,14,45,385.76,0.34,Winter
12,3,15,0,340.14,0.34,Winter
12,3,15,15,321.64,0.34,Winter
12,3,15,30,292.64,0.34,Winter
12,3,15,45,264.46,0.34,Winter
12,3,16,0,223.2,0.34,Winter
12,3,16,15,192.76,0.34,Winter
12,3,16,30,153.31,0.34,Winter
12,3,16,45,111.26,0.34,Winter
12,3,17,0,75.34,0.34,Winter
12,3,17,15,37.95,0.34,Winter
12,3,17,30,0.0,0.34,Winter
12,3,17,45,0.0,0.34,Winter
12,3,18,0,0.0,0.34,Winter
12,3,18,15,0.0,0.34,Winter
12,3,18,30,0.0,0.34,Winter
12,3,18,45,0.0,0.34,Winter
12,3,19,0,0.0,0.34,Winter
12,3,19,15,0.0,0.34,Winter
12,3,19,30,0.0,0.34,Winter
12,3,19,45,0.0,0.34,Winter
12,3,20,0,0.0,0.34,Winter
12,3,20,15,0.0,0.34,Winter
12,3,20,30,0.0,0.34,Winter
12,3,20,45,0.0,0.34,Winter
12,3,21,0,0.0,0.34,Winter
12,3,21,15,0.0,0.34,Winter
12,3,21,30,0.0,0.34,Winter
12,3,21,45,0.0,0.34,Winter
12,3,22,0,0.0,0.34,Winter
12,3,22,15,0.0,0.34,Winter
12,3,22,30,0.0,0.34,Winter
12,3,22,45,0.0,0.34,Winter
12,3,23,0,0.0,0.34,Winter
12,3,23,15,0.0,0.34,Winter
12,3,23,30,0.0,0.34,Winter
12,3,23,45,0.0,0.34,Winter
12,4,0,0,0.0,0.18,Winter
12,4,0,15,0.0,0.18,Winter
12,4,0,30,0.0,0.18,Winter
12,4,0,45,0.0,0.18,Winter
12,4,1,0,0.0,0.18,Winter
12,4,1,15,0.0,0.18,Winter
12,4,1,30,0.0,0.18,Winter
12,4,1,45,0.0,0.18,Winter
12,4,2,0,0.0,0.18,Winter
12,4,2,15,0.0,0.18,Winter
12,4,2,30,0.0,0.18,Winter
12,4,2,45,0.0,0.18,Winter
12,4,3,0,0.0,0.18,Winter
12,4,3,15,0.0,0.18,Winter
12,4,3,30,0.0,0.18,Winter
12,4,3,45,0.0,0.18,Winter
12,4,4,0,0.0,0.18,Winter
12,4,4,15,0.0,0.18,Winter
12,4,4,30,0.0,0.18,Winter
12,4,4,45,0.0,0.18,Winter
12,4,5,0,0.0,0.18,Winter
12,4,5,15,0.0,0.18,Winter
12,4,5,30,0.0,0.18,Winter
12,4,5,45,0.0,0.18,Winter
12,4,6,0,0.0,0.18,Winter
12,4,6,15,0.0,0.18,Winter
12,4,6,30,0.0,0.18,Winter
12,4,6,45,0.0,0.18,Winter
12,4,7,0,0.0,0.18,Winter
12,4,7,15,43.65,0.18,Winter
12,4,7,30,85.22,0.18,Winter
12,4,7,45,129.8,0.18,Winter
12,4,8,0,170.63,0.18,Winter
12,4,8,15,222.9,0.18,Winter
12,4,8,30,249.66,0.18,Winter
12,4,8,45,300.69,0.18,Winter
12,4,9,0,341.51,0.18,Winter
12,4,9,15,366.09,0.18,Winter
12,4,9,30,400.69,0.18,Winter
12,4,9,45,435.33,0.18,Winter
12,4,10,0,472.27,0.18,Winter
12,4,10,15,495.88,0.18,Winter
12,4,10,30,500.29,0.18,Winter
12,4,10,45,519.44,0.18,Winter
12,4,11,0,565.54,0.18,Winter
12,4,11,15,561.07,0.18,Winter
12,4,11,30,571.4,0.18,Winter
12,4,11,45,606.08,0.18,Winter
12,4,12,0,576.67,0.18,Winter
12,4,12,15,592.96,0.18,Winter
12,4,12,30,610.53,0.18,Winter
12,4,12,45,582.46,0.18,Winter
12,4,13,0,601.79,0.18,Winter
12,4,13,15,563.56,0.18,Winter
12,4,13,30,543.21,0.18,Winter
12,4,13,45,532.5,0.18,Winter
12,4,14,0,522.17,0.18,Winter
12,4,14,15,495.86,0.18,Winter
12,4,14,30,462.94,0.18,Winter
12,4,14,45,433.36,0.18,Winter
12,4,15,0,390.24,0.18,Winter
12,4,15,15,378.29,0.18,Winter
12,4,15,30,337.18,0.18,Winter
12,4,15,45,302.83,0.18,Winter
12,4,16,0,254.63,0.18,Winter
12,4,16,15,214.53,0.18,Winter
12,4,16,30,172.05,0.18,Winter
12,4,16,45,136.45,0.18,Winter
12,4,17,0,91.62,0.18,Winter
12,4,17,15,43.52,0.18,Winter
12,4,17,30,0.0,0.18,Winter
12,4,17,45,0.0,0.18,Winter
12,4,18,0,0.0,0.18,Winter
12,4,18,15,0.0,0.18,Winter
12,4,18,30,0.0,0.18,Winter
12,4,18,45,0.0,0.18,Winter
12,4,19,0,0.0,0.18,Winter
12,4,19,15,0.0,0.18,Winter
12,4,19,30,0.0,0.18,Winter
12,4,19,45,0.0,0.18,Winter
12,4,20,0,0.0,0.18,Winter
12,4,20,15,0.0,0.18,Winter
12,4,20,30,0.0,0.18,Winter
12,4,20,45,0.0,0.18,Winter
12,4,21,0,0.0,0.18,Winter
12,4,21,15,0.0,0.18,Winter
12,4,21,30,0.0,0.18,Winter
12,4,21,45,0.0,0.18,Winter
12,4,22,0,0.0,0.18,Winter
12,4,22,15,0.0,0.18,Winter
12,4,22,30,0.0,0.18,Winter
12,4,22,45,0.0,0.18,Winter
12,4,23,0,0.0,0.18,Winter
12,4,23,15,0.0,0.18,Winter
12,4,23,30,0.0,0.18,Winter
12,4,23,45,0.0,0.18,Winter
12,5,0,0,0.0,0.09,Winter
12,5,0,15,0.0,0.09,Winter
12,5,0,30,0.0,0.09,Winter
12,5,0,45,0.0,0.09,Winter
12,5,1,0,0.0,0.09,Winter
12,5,1,15,0.0,0.09,Winter
12,5,1,30,0.0,0.09,Winter
12,5,1,45,0.0,0.09,Winter
12,5,2,0,0.0,0.09,Winter
12,5,2,15,0.0,0.09,Winter
12,5,2,30,0.0,0.09,Winter
12,5,2,45,0.0,0.09,Winter
12,5,3,0,0.0,0.09,Winter
12,5,3,15,0.0,0.09,Winter
12,5,3,30,0.0,0.09,Winter
12,5,3,45,0.0,0.09,Winter
12,5,4,0,0.0,0.09,Winter
12,5,4,15,0.0,0.09,Winter
12,5,4,30,0.0,0.09,Winter
12,5,4,45,0.0,0.09,Winter
12,5,5,0,0.0,0.09,Winter
12,5,5,15,0.0,0.09,Winter
12,5,5,30,0.0,0.09,Winter
12,5,5,45,0.0,0.09,Winter
12,5,6,0,0.0,0.09,Winter
12,5,6,15,0.0,0.09,Winter
12,5,6,30,0.0,0.09,Winter
12,5,6,45,0.0,0.09,Winter
12,5,7,0,0.0,0.09,Winter
12,5,7,15,49.3,0.09,Winter
12,5,7,30,96.75,0.09,Winter
12,5,7,45,137.63,0.09,Winter
12,5,8,0,194.64,0.09,Winter
12,5,8,15,237.07,0.09,Winter
12,5,8,30,265.62,0.09,Winter
12,5,8,45,307.98,0.09,Winter
12,5,9,0,368.91,0.09,Winter
12,5,9,15,394.33,0.09,Winter
12,5,9,30,423.8,0.09,Winter
12,5,9,45,462.49,0.09,Winter
12,5,10,0,491.35,0.09,Winter
12,5,10,15,546.29,0.09,Winter
12,5,10,30,539.47,0.09,Winter
12,5,10,45,583.33,0.09,Winter
12,5,11,0,611.16,0.09,Winter
12,5,11,15,602.41,0.09,Winter
12,5,11,30,598.48,0.09,Winter
12,5,11,45,637.36,0.09,Winter
12,5,12,0,637.48,0.09,Winter
12,5,12,15,626.1,0.09,Winter
12,5,12,30,620.95,0.09,Winter
12,5,12,45,612.56,0.09,Winter
12,5,13,0,638.71,0.09,Winter
12,5,13,15,631.45,0.09,Winter
12,5,13,30,591.69,0.09,Winter
12,5,13,45,560.11,0.09,Winter
12,5,14,0,536.34,0.09,Winter
12,5,14,15,523.07,0.09,Winter
12,5,14,30,505.54,0.09,Winter
12,5,14,45,479.81,0.09,Winter
12,5,15,0,415.81,0.09,Winter
12,5,15,15,389.66,0.09,Winter
12,5,15,30,363.28,0.09,Winter
12,5,15,45,322.17,0.09,Winter
12,5,16,0,268.46,0.09,Winter
12,5,16,15,227.53,0.09,Winter
12,5,16,30,194.4,0.09,Winter
12,5,16,45,138.17,0.09,Winter
12,5,17,0,93.27,0.09,Winter
12,5,17,15,46.1,0.09,Winter
12,5,17,30,0.0,0.09,Winter
12,5,17,45,0.0,0.09,Winter
12,5,18,0,0.0,0.09,Winter
12,5,18,15,0.0,0.09,Winter
12,5,18,30,0.0,0.09,Winter
12,5,18,45,0.0,0.09,Winter
12,5,19,0,0.0,0.09,Winter
12,5,19,15,0.0,0.09,Winter
12,5,19,30,0.0,0.09,Winter
12,5,19,45,0.0,0.09,Winter
12,5,20,0,0.0,0.09,Winter
12,5,20,15,0.0,0.09,Winter
12,5,20,30,0.0,0.09,Winter
12,5,20,45,0.0,0.09,Winter
12,5,21,0,0.0,0.09,Winter
12,5,21,15,0.0,0.09,Winter
12,5,21,30,0.0,0.09,Winter
12,5,21,45,0.0,0.09,Winter
12,5,22,0,0.0,0.09,Winter
12,5,22,15,0.0,0.09,Winter
12,5,22,30,0.0,0.09,Winter
12,5,22,45,0.0,0.09,Winter
12,5,23,0,0.0,0.09,Winter
12,5,23,15,0.0,0.09,Winter
12,5,23,30,0.0,0.09,Winter
12,5,23,45,0.0,0.09,Winter
12,6,0,0,0.0,0.1,Winter
12,6,0,15,0.0,0.1,Winter
12,6,0,30,0.0,0.1,Winter
12,6,0,45,0.0,0.1,Winter
12,6,1,0,0.0,0.1,Winter
12,6,1,15,0.0,0.1,Winter
12,6,1,30,0.0,0.1,Winter
12,6,1,45,0.0,0.1,Winter
12,6,2,0,0.0,0.1,Winter
12,6,2,15,0.0,0.1,Winter
12,6,2,30,0.0,0.1,Winter
12,6,2,45,0.0,0.1,Winter
12,6,3,0,0.0,0.1,Winter
12,6,3,15,0.0,0.1,Winter
12,6,3,30,0.0,0.1,Winter
12,6,3,45,0.0,0.1,Winter
12,6,4,0,0.0,0.1,Winter
12,6,4,15,0.0,0.1,Winter
12,6,4,30,0.0,0.1,Winter
12,6,4,45,0.0,0.1,Winter
12,6,5,0,0.0,0.1,Winter
12,6,5,15,0.0,0.1,Winter
12,6,5,30,0.0,0.1,Winter
12,6,5,45,0.0,0.1,Winter
12,6,6,0,0.0,0.1,Winter
12,6,6,15,0.0,0.1,Winter
12,6,6,30,0.0,0.1,Winter
12,6,6,45,0.0,0.1,Winter
12,6,7,0,0.0,0.1,Winter
12,6,7,15,46.33,0.1,Winter
12,6,7,30,91.84,0.1,Winter
12,6,7,45,137.1,0.1,Winter
12,6,8,0,183.47,0.1,Winter
12,6,8,15,223.43,0.1,Winter
12,6,8,30,273.06,0.1,Winter
12,6,8,45,321.57,0.1,Winter
12,6,9,0,369.22,0.1,Winter
12,6,9,15,393.73,0.1,Winter
12,6,9,30,433.47,0.1,Winter
12,6,9,45,458.3,0.1,Winter
12,6,10,0,506.62,0.1,Winter
12,6,10,15,524.72,0.1,Winter
12,6,10,30,566.78,0.1,Winter
12,6,10,45,558.84,0.1,Winter
12,6,11,0,605.96,0.1,Winter
12,6,11,15,598.34,0.1,Winter
12,6,11,30,619.75,0.1,Winter
12,6,11,45,634.25,0.1,Winter
12,6,12,0,646.02,0.1,Winter
12,6,12,15,627.16,0.1,Winter
12,6,12,30,630.75,0.1,Winter
12,6,12,45,626.85,0.1,Winter
12,6,13,0,622.73,0.1,Winter
12,6,13,15,608.63,0.1,Winter
12,6,13,30,592.13,0.1,Winter
12,6,13,45,554.98,0.1,Winter
12,6,14,0,531.59,0.1,Winter
12,6,14,15,518.48,0.1,Winter
12,6,14,30,490.91,0.1,Winter
12,6,14,45,451.59,0.1,Winter
12,6,15,0,418.72,0.1,Winter
12,6,15,15,388.93,0.1,Winter
12,6,15,30,352.11,0.1,Winter
12,6,15,45,319.23,0.1,Winter
12,6,16,0,264.76,0.1,Winter
12,6,16,15,233.04,0.1,Winter
12,6,16,30,185.3,0.1,Winter
12,6,16,45,137.7,0.1,Winter
12,6,17,0,93.49,0.1,Winter
12,6,17,15,45.44,0.1,Winter
12,6,17,30,0.0,0.1,Winter
12,6,17,45,0.0,0.1,Winter
12,6,18,0,0.0,0.1,Winter
12,6,18,15,0.0,0.1,Winter
12,6,18,30,0.0,0.1,Winter
12,6,18,45,0.0,0.1,Winter
12,6,19,0,0.0,0.1,Winter
12,6,19,15,0.0,0.1,Winter
12,6,19,30,0.0,0.1,Winter
12,6,19,45,0.0,0.1,Winter
12,6,20,0,0.0,0.1,Winter
12,6,20,15,0.0,0.1,Winter
12,6,20,30,0.0,0.1,Winter
12,6,20,45,0.0,0.1,Winter
12,6,21,0,0.0,0.1,Winter
12,6,21,15,0.0,0.1,Winter
12,6,21,30,0.0,0.1,Winter
12,6,21,45,0.0,0.1,Winter
12,6,22,0,0.0,0.1,Winter
12,6,22,15,0.0,0.1,Winter
12,6,22,30,0.0,0.1,Winter
12,6,22,45,0.0,0.1,Winter
12,6,23,0,0.0,0.1,Winter
12,6,23,15,0.0,0.1,Winter
12,6,23,30,0.0,0.1,Winter
12,6,23,45,0.0,0.1,Winter
12,7,0,0,0.0,0.23,Winter
12,7,0,15,0.0,0.23,Winter
12,7,0,30,0.0,0.23,Winter
12,7,0,45,0.0,0.23,Winter
12,7,1,0,0.0,0.23,Winter
12,7,1,15,0.0,0.23,Winter
12,7,1,30,0.0,0.23,Winter
12,7,1,45,0.0,0.23,Winter
12,7,2,0,0.0,0.23,Winter
12,7,2,15,0.0,0.23,Winter
12,7,2,30,0.0,0.23,Winter
12,7,2,45,0.0,0.23,Winter
12,7,3,0,0.0,0.23,Winter
12,7,3,15,0.0,0.23,Winter
12,7,3,30,0.0,0.23,Winter
12,7,3,45,0.0,0.23,Winter
12,7,4,0,0.0,0.23,Winter
12,7,4,15,0.0,0.23,Winter
12,7,4,30,0.0,0.23,Winter
12,7,4,45,0.0,0.23,Winter
12,7,5,0,0.0,0.23,Winter
12,7,5,15,0.0,0.23,Winter
12,7,5,30,0.0,0.23,Winter
12,7,5,45,0.0,0.23,Winter
12,7,6,0,0.0,0.23,Winter
12,7,6,15,0.0,0.23,Winter
12,7,6,30,0.0,0.23,Winter
12,7,6,45,0.0,0.23,Winter
12,7,7,0,0.0,0.23,Winter
12,7,7,15,42.88,0.23,Winter
12,7,7,30,81.7,0.23,Winter
12,7,7,45,130.63,0.23,Winter
12,7,8,0,162.15,0.23,Winter
12,7,8,15,203.63,0.23,Winter
12,7,8,30,243.66,0.23,Winter
12,7,8,45,277.01,0.23,Winter
12,7,9,0,331.92,0.23,Winter
12,7,9,15,344.98,0.23,Winter
12,7,9,30,402.31,0.23,Winter
12,7,9,45,420.58,0.23,Winter
12,7,10,0,440.86,0.23,Winter
12,7,10,15,486.21,0.23,Winter
12,7,10,30,491.59,0.23,Winter
12,7,10,45,501.75,0.23,Winter
12,7,11,0,548.18,0.23,Winter
12,7,11,15,531.01,0.23,Winter
12,7,11,30,566.44,0.23,Winter
12,7,11,45,562.46,0.23,Winter
12,7,12,0,566.92,0.23,Winter
12,7,12,15,569.3,0.23,Winter
12,7,12,30,571.96,0.23,Winter
12,7,12,45,580.75,0.23,Winter
12,7,13,0,552.4,0.23,Winter
12,7,13,15,563.1,0.23,Winter
12,7,13,30,533.5,0.23,Winter
12,7,13,45,513.32,0.23,Winter
12,7,14,0,483.84,0.23,Winter
12,7,14,15,467.55,0.23,Winter
12,7,14,30,429.99,0.23,Winter
12,7,14,45,411.71,0.23,Winter
12,7,15,0,399.44,0.23,Winter
12,7,15,15,366.0,0.23,Winter
12,7,15,30,312.82,0.23,Winter
12,7,15,45,279.69,0.23,Winter
12,7,16,0,253.03,0.23,Winter
12,7,16,15,210.4,0.23,Winter
12,7,16,30,172.73,0.23,Winter
12,7,16,45,127.0,0.23,Winter
12,7,17,0,83.31,0.23,Winter
12,7,17,15,40.99,0.23,Winter
12,7,17,30,0.0,0.23,Winter
12,7,17,45,0.0,0.23,Winter
12,7,18,0,0.0,0.23,Winter
12,7,18,15,0.0,0.23,Winter
12,7,18,30,0.0,0.23,Winter
12,7,18,45,0.0,0.23,Winter
12,7,19,0,0.0,0.23,Winter
12,7,19,15,0.0,0.23,Winter
12,7,19,30,0.0,0.23,Winter
12,7,19,45,0.0,0.23,Winter
12,7,20,0,0.0,0.23,Winter
12,7,20,15,0.0,0.23,Winter
12,7,20,30,0.0,0.23,Winter
12,7,20,45,0.0,0.23,Winter
12,7,21,0,0.0,0.23,Winter
12,7,21,15,0.0,0.23,Winter
12,7,21,30,0.0,0.23,Winter
12,7,21,45,0.0,0.23,Winter
12,7,22,0,0.0,0.23,Winter
12,7,22,15,0.0,0.23,Winter
12,7,22,30,0.0,0.23,Winter
12,7,22,45,0.0,0.23,Winter
12,7,23,0,0.0,0.23,Winter
12,7,23,15,0.0,0.23,Winter
12,7,23,30,0.0,0.23,Winter
12,7,23,45,0.0,0.23,Winter
12,8,0,0,0.0,0.24,Winter
12,8,0,15,0.0,0.24,Winter
12,8,0,30,0.0,0.24,Winter
12,8,0,45,0.0,0.24,Winter
12,8,1,0,0.0,0.24,Winter
12,8,1,15,0.0,0.24,Winter
12,8,1,30,0.0,0.24,Winter
12,8,1,45,0.0,0.24,Winter
12,8,2,0,0.0,0.24,Winter
12,8,2,15,0.0,0.24,Winter
12,8,2,30,0.0,0.24,Winter
12,8,2,45,0.0,0.24,Winter
12,8,3,0,0.0,0.24,Winter
12,8,3,15,0.0,0.24,Winter
12,8,3,30,0.0,0.24,Winter
12,8,3,45,0.0,0.24,Winter
12,8,4,0,0.0,0.24,Winter
12,8,4,15,0.0,0.24,Winter
12,8,4,30,0.0,0.24,Winter
12,8,4,45,0.0,0.24,Winter
12,8,5,0,0.0,0.24,Winter
12,8,5,15,0.0,0.24,Winter
12,8,5,30,0.0,0.24,Winter
12,8,5,45,0.0,0.24,Winter
12,8,6,0,0.0,0.24,Winter
12,8,6,15,0.0,0.24,Winter
12,8,6,30,0.0,0.24,Winter
12,8,6,45,0.0,0.24,Winter
12,8,7,0,0.0,0.24,Winter
12,8,7,15,41.91,0.24,Winter
12,8,7,30,81.57,0.24,Winter
12,8,7,45,129.66,0.24,Winter
12,8,8,0,169.37,0.24,Winter
12,8,8,15,199.94,0.24,Winter
12,8,8,30,237.47,0.24,Winter
12,8,8,45,272.26,0.24,Winter
12,8,9,0,326.32,0.24,Winter
12,8,9,15,358.79,0.24,Winter
12,8,9,30,392.74,0.24,Winter
12,8,9,45,410.4,0.24,Winter
12,8,10,0,429.74,0.24,Winter
12,8,10,15,471.46,0.24,Winter
12,8,10,30,500.11,0.24,Winter
12,8,10,45,507.98,0.24,Winter
12,8,11,0,518.43,0.24,Winter
12,8,11,15,556.13,0.24,Winter
12,8,11,30,558.99,0.24,Winter
12,8,11,45,538.51,0.24,Winter
12,8,12,0,582.98,0.24,Winter
12,8,12,15,560.42,0.24,Winter
12,8,12,30,569.84,0.24,Winter
12,8,12,45,537.58,0.24,Winter
12,8,13,0,571.26,0.24,Winter
12,8,13,15,559.08,0.24,Winter
12,8,13,30,541.15,0.24,Winter
12,8,13,45,506.34,0.24,Winter
12,8,14,0,478.93,0.24,Winter
12,8,14,15,476.84,0.24,Winter
12,8,14,30,435.35,0.24,Winter
12,8,14,45,417.81,0.24,Winter
12,8,15,0,398.18,0.24,Winter
12,8,15,15,355.35,0.24,Winter
12,8,15,30,318.82,0.24,Winter
12,8,15,45,272.72,0.24,Winter
12,8,16,0,253.19,0.24,Winter
12,8,16,15,209.68,0.24,Winter
12,8,16,30,164.72,0.24,Winter
12,8,16,45,130.36,0.24,Winter
12,8,17,0,84.77,0.24,Winter
12,8,17,15,43.05,0.24,Winter
12,8,17,30,0.0,0.24,Winter
12,8,17,45,0.0,0.24,Winter
12,8,18,0,0.0,0.24,Winter
12,8,18,15,0.0,0.24,Winter
12,8,18,30,0.0,0.24,Winter
12,8,18,45,0.0,0.24,Winter
12,8,19,0,0.0,0.24,Winter
12,8,19,15,0.0,0.24,Winter
12,8,19,30,0.0,0.24,Winter
12,8,19,45,0.0,0.24,Winter
12,8,20,0,0.0,0.24,Winter
12,8,20,15,0.0,0.24,Winter
12,8,20,30,0.0,0.24,Winter
12,8,20,45,0.0,0.24,Winter
12,8,21,0,0.0,0.24,Winter
12,8,21,15,0.0,0.24,Winter
12,8,21,30,0.0,0.24,Winter
12,8,21,45,0.0,0.24,Winter
12,8,22,0,0.0,0.24,Winter
12,8,22,15,0.0,0.24,Winter
12,8,22,30,0.0,0.24,Winter
12,8,22,45,0.0,0.24,Winter
12,8,23,0,0.0,0.24,Winter
12,8,23,15,0.0,0.24,Winter
12,8,23,30,0.0,0.24,Winter
12,8,23,45,0.0,0.24,Winter
12,9,0,0,0.0,0.28,Winter
12,9,0,15,0.0,0.28,Winter
12,9,0,30,0.0,0.28,Winter
12,9,0,45,0.0,0.28,Winter
12,9,1,0,0.0,0.28,Winter
12,9,1,15,0.0,0.28,Winter
12,9,1,30,0.0,0.28,Winter
12,9,1,45,0.0,0.28,Winter
12,9,2,0,0.0,0.28,Winter
12,9,2,15,0.0,0.28,Winter
12,9,2,30,0.0,0.28,Winter
12,9,2,45,0.0,0.28,Winter
12,9,3,0,0.0,0.28,Winter
12,9,3,15,0.0,0.28,Winter
12,9,3,30,0.0,0.28,Winter
12,9,3,45,0.0,0.28,Winter
12,9,4,0,0.0,0.28,Winter
12,9,4,15,0.0,0.28,Winter
12,9,4,30,0.0,0.28,Winter
12,9,4,45,0.0,0.28,Winter
12,9,5,0,0.0,0.28,Winter
12,9,5,15,0.0,0.28,Winter
12,9,5,30,0.0,0.28,Winter
12,9,5,45,0.0,0.28,Winter
12,9,6,0,0.0,0.28,Winter
12,9,6,15,0.0,0.28,Winter
12,9,6,30,0.0,0.28,Winter
12,9,6,45,0.0,0.28,Winter
12,9,7,0,0.0,0.28,Winter
12,9,7,15,42.34,0.28,Winter
12,9,7,30,80.52,0.28,Winter
12,9,7,45,121.04,0.28,Winter
12,9,8,0,157.9,0.28,Winter
12,9,8,15,195.57,0.28,Winter
12,9,8,30,233.76,0.28,Winter
12,9,8,45,266.01,0.28,Winter
12,9,9,0,303.08,0.28,Winter
12,9,9,15,329.63,0.28,Winter
12,9,9,30,360.38,0.28,Winter
12,9,9,45,411.39,0.28,Winter
12,9,10,0,425.1,0.28,Winter
12,9,10,15,457.17,0.28,Winter
12,9,10,30,491.11,0.28,Winter
12,9,10,45,505.21,0.28,Winter
12,9,11,0,498.59,0.28,Winter
12,9,11,15,508.13,0.28,Winter
12,9,11,30,536.21,0.28,Winter
12,9,11,45,552.35,0.28,Winter
12,9,12,0,539.17,0.28,Winter
